5,4164c5,4164
<   42  57  72  86 102  88 133 174 212 255    Pix  0  0
<   42  56  72  88 105  88 136 176 215 255    Pix  0  1
<   38  52  68  84 100  84 132 173 212 255    Pix  0  2
<   45  60  76  90 107  92 138 179 218 255    Pix  0  3
<   45  60  76  92 107  93 140 181 220 255    Pix  0  4
<   44  59  74  89 105  91 136 176 215 255    Pix  0  5
<   35  50  65  80  97  82 128 168 206 255    Pix  0  6
<   37  52  67  82  98  83 129 168 207 255    Pix  0  7
<   41  57  74  90 106  91 139 181 220 255    Pix  0  8
<   41  57  73  90 105  90 138 180 219 255    Pix  0  9
<   37  52  68  84 100  85 132 173 213 255    Pix  0 10
<   42  55  72  86 102  88 136 176 216 255    Pix  0 11
<   30  45  63  76  92  78 126 166 205 255    Pix  0 12
<   31  45  62  78  94  78 125 168 207 255    Pix  0 13
<   29  43  60  76  91  76 122 164 204 255    Pix  0 14
<   42  57  74  89 105  91 138 178 217 255    Pix  0 15
<   46  62  78  93 110  96 144 185 223 255    Pix  0 16
<   39  53  69  85 100  86 132 171 209 255    Pix  0 17
<   32  47  63  79  95  80 127 168 207 255    Pix  0 18
<   35  50  66  81  96  82 129 169 208 255    Pix  0 19
<   33  46  64  80  96  79 128 169 209 255    Pix  0 20
<   35  49  66  81  98  82 131 172 210 255    Pix  0 21
<   36  51  66  83  99  83 131 171 211 255    Pix  0 22
<   34  48  65  80  95  82 129 170 210 255    Pix  0 23
<   29  44  60  75  91  76 123 165 204 255    Pix  0 24
<   27  41  57  71  88  72 119 161 198 255    Pix  0 25
<   28  42  59  75  91  75 123 164 205 255    Pix  0 26
<   35  49  65  81  97  82 129 169 208 255    Pix  0 27
<   32  47  64  78  94  79 126 166 207 255    Pix  0 28
<   35  49  66  82  98  82 131 172 210 255    Pix  0 29
<   25  40  56  71  87  72 120 161 200 255    Pix  0 30
<   30  44  61  77  92  77 124 165 205 255    Pix  0 31
<   28  41  58  72  89  75 120 160 199 255    Pix  0 32
<   38  53  69  85  99  85 132 174 213 255    Pix  0 33
<   40  54  70  85 102  87 133 174 214 255    Pix  0 34
<   38  52  68  84 100  84 133 173 213 255    Pix  0 35
<   35  49  66  82  99  83 131 172 212 255    Pix  0 36
<   30  45  62  77  92  78 125 166 205 255    Pix  0 37
<   33  50  65  81  98  83 131 172 212 255    Pix  0 38
<   32  48  63  79  96  80 127 169 209 255    Pix  0 39
<   29  44  60  75  91  76 123 164 204 255    Pix  0 40
<   33  48  65  79  96  80 128 169 209 255    Pix  0 41
<   28  43  59  73  91  76 123 165 204 255    Pix  0 42
<   22  38  53  69  85  70 117 158 198 255    Pix  0 43
<   29  44  60  75  91  75 124 165 204 255    Pix  0 44
<   28  44  59  74  91  76 124 164 203 255    Pix  0 45
<   27  41  55  71  86  72 118 158 197 255    Pix  0 46
<   31  46  62  77  93  78 125 165 205 255    Pix  0 47
<   28  42  58  74  90  75 122 161 200 255    Pix  0 48
<   28  44  59  75  90  76 121 163 202 255    Pix  0 49
<   25  39  55  71  86  71 118 159 199 255    Pix  0 50
<   36  49  65  81  96  81 128 168 207 255    Pix  0 51
<   34  49  64  80  95  80 128 168 208 255    Pix  0 52
<   34  48  65  78  95  81 127 167 208 255    Pix  0 53
<   32  47  63  77  93  79 125 167 205 255    Pix  0 54
<   31  45  62  76  93  78 126 166 205 255    Pix  0 55
<   32  47  63  77  94  79 126 167 206 255    Pix  0 56
<   35  48  65  80  96  81 128 169 209 255    Pix  0 57
<   32  47  63  78  93  78 127 166 207 255    Pix  0 58
<   29  43  60  74  89  75 120 159 197 255    Pix  0 59
<   25  39  55  70  85  70 117 157 197 255    Pix  0 60
<   26  40  56  71  86  71 118 158 198 255    Pix  0 61
<   29  44  60  76  91  76 124 164 204 255    Pix  0 62
<   31  45  61  76  92  76 123 163 203 255    Pix  0 63
<   28  40  57  71  86  71 116 156 195 255    Pix  0 64
<   33  47  63  78  93  79 125 164 204 255    Pix  0 65
<   23  37  53  68  83  69 114 156 195 255    Pix  0 66
<   29  43  59  74  90  75 123 162 202 255    Pix  0 67
<   27  40  58  71  87  73 119 159 198 255    Pix  0 68
<   33  46  62  78  92  77 124 164 203 255    Pix  0 69
<   36  50  65  80  96  82 128 166 206 255    Pix  0 70
<   32  45  62  75  92  76 123 162 200 255    Pix  0 71
<   27  40  56  70  86  71 117 156 196 255    Pix  0 72
<   26  41  56  71  86  71 117 157 197 255    Pix  0 73
<   26  40  55  69  86  70 116 155 194 255    Pix  0 74
<   29  43  57  72  87  72 118 157 195 255    Pix  0 75
<   28  43  59  73  88  74 119 158 198 255    Pix  0 76
<   28  41  56  71  86  71 117 156 195 255    Pix  0 77
<   21  34  50  64  78  64 110 151 189 255    Pix  0 78
<   25  37  52  66  79  66 109 147 182 255    Pix  0 79
<   38  54  71  88 105  90 138 182 222 255    Pix  1  0
<   40  55  74  89 105  90 141 182 224 255    Pix  1  1
<   38  54  71  87 103  89 138 180 221 255    Pix  1  2
<   42  59  76  92 108  93 142 185 225 255    Pix  1  3
<   41  57  74  91 108  92 141 183 224 255    Pix  1  4
<   41  57  73  91 108  91 141 184 225 255    Pix  1  5
<   37  54  71  88 104  89 139 182 224 255    Pix  1  6
<   37  53  69  86 103  87 139 180 220 255    Pix  1  7
<   33  49  65  82 100  84 133 176 218 255    Pix  1  8
<   36  52  68  85 101  86 136 179 219 255    Pix  1  9
<   38  54  71  88 105  90 140 182 223 255    Pix  1 10
<   36  51  69  86 102  87 137 180 221 255    Pix  1 11
<   30  46  64  80  98  81 132 175 216 255    Pix  1 12
<   32  47  64  81  99  83 133 177 219 255    Pix  1 13
<   30  46  63  80  96  81 132 175 217 255    Pix  1 14
<   41  57  75  91 108  92 142 186 227 255    Pix  1 15
<   37  54  70  87 105  89 140 183 225 255    Pix  1 16
<   38  54  71  89 106  90 141 185 228 255    Pix  1 17
<   31  47  65  80  98  83 132 175 217 255    Pix  1 18
<   37  54  70  87 104  90 139 182 222 255    Pix  1 19
<   32  48  66  82 100  83 135 180 222 255    Pix  1 20
<   37  53  71  88 104  88 140 182 224 255    Pix  1 21
<   37  53  70  86 104  88 139 181 222 255    Pix  1 22
<   35  52  68  85 101  86 136 180 222 255    Pix  1 23
<   33  48  65  82  99  84 133 176 216 255    Pix  1 24
<   29  45  63  81  97  81 133 178 219 255    Pix  1 25
<   28  44  61  78  94  80 130 173 215 255    Pix  1 26
<   36  53  69  86 105  89 139 182 225 255    Pix  1 27
<   35  50  68  84 101  85 136 179 220 255    Pix  1 28
<   37  54  72  88 106  90 140 184 227 255    Pix  1 29
<   30  45  63  81  97  82 132 176 219 255    Pix  1 30
<   28  44  60  77  94  78 129 172 213 255    Pix  1 31
<   27  42  58  75  92  76 126 169 209 255    Pix  1 32
<   38  54  71  87 104  90 140 182 224 255    Pix  1 33
<   36  51  68  85 102  87 137 179 221 255    Pix  1 34
<   38  54  72  90 107  91 140 185 226 255    Pix  1 35
<   34  52  69  85 102  87 137 181 224 255    Pix  1 36
<   27  44  60  77  93  77 128 171 214 255    Pix  1 37
<   30  47  64  80  98  81 133 176 218 255    Pix  1 38
<   36  53  71  87 105  88 140 183 226 255    Pix  1 39
<   31  47  65  81  99  83 133 177 219 255    Pix  1 40
<   31  47  64  80  96  81 131 174 216 255    Pix  1 41
<   25  39  57  73  91  74 125 167 210 255    Pix  1 42
<   28  44  61  77  95  78 129 174 216 255    Pix  1 43
<   28  44  60  78  96  79 131 175 218 255    Pix  1 44
<   32  48  65  82  98  83 133 176 219 255    Pix  1 45
<   33  49  68  83 100  84 134 178 219 255    Pix  1 46
<   31  47  65  81  98  83 133 176 218 255    Pix  1 47
