Pulse heights for the following Vcal values:
Low range:  50 100 150 200 250 
High range:  30 50 70 90 200 

  42  57  73  87 104  90 136 175 216 255    Pix  0  0
  44  57  73  88 104  91 137 177 217 255    Pix  0  1
  44  58  74  88 103  91 135 175 215 255    Pix  0  2
  44  59  76  89 105  91 139 177 218 255    Pix  0  3
  44  60  76  91 106  91 139 178 218 255    Pix  0  4
  45  60  76  91 106  93 139 178 219 255    Pix  0  5
  36  50  66  80  96  82 129 166 207 255    Pix  0  6
  39  53  69  84  99  87 132 172 212 255    Pix  0  7
  36  50  67  81  96  83 130 169 211 255    Pix  0  8
  37  51  68  83  99  86 132 172 213 255    Pix  0  9
  38  53  68  83  98  85 131 168 207 255    Pix  0 10
  40  55  71  86 102  88 136 177 218 255    Pix  0 11
  35  49  65  79  94  81 126 164 205 255    Pix  0 12
  29  43  60  75  89  76 124 162 202 255    Pix  0 13
  35  49  64  79  95  82 130 168 210 255    Pix  0 14
  39  53  69  84  99  86 133 170 211 255    Pix  0 15
  42  56  73  87 103  90 138 177 219 255    Pix  0 16
  37  52  69  83  99  85 132 172 212 255    Pix  0 17
  32  46  61  76  92  79 125 163 203 255    Pix  0 18
  31  45  61  75  91  77 123 162 202 255    Pix  0 19
  31  46  62  77  93  80 125 164 204 255    Pix  0 20
  35  49  64  78  94  81 127 167 206 255    Pix  0 21
  37  51  68  82  97  84 130 170 211 255    Pix  0 22
  40  54  71  85  99  87 133 171 211 255    Pix  0 23
  29  44  60  74  90  77 122 162 203 255    Pix  0 24
  33  48  63  78  94  80 127 166 206 255    Pix  0 25
  28  42  58  72  89  75 122 161 203 255    Pix  0 26
  36  52  68  83  98  84 131 171 211 255    Pix  0 27
  35  50  66  81  96  83 130 170 211 255    Pix  0 28
  36  50  65  79  95  82 129 168 208 255    Pix  0 29
  30  44  61  76  92  78 125 166 207 255    Pix  0 30
  29  43  59  74  88  75 121 160 201 255    Pix  0 31
  28  43  59  74  89  75 121 161 201 255    Pix  0 32
  38  52  68  83  98  85 131 170 211 255    Pix  0 33
  44  60  75  91 107  92 140 180 222 255    Pix  0 34
  38  53  68  82 100  85 132 171 211 255    Pix  0 35
  34  48  64  80  96  82 130 169 211 255    Pix  0 36
  32  47  63  77  93  79 125 164 205 255    Pix  0 37
  33  48  64  78  94  80 125 166 207 255    Pix  0 38
  34  48  64  79  95  82 128 167 208 255    Pix  0 39
  36  50  67  81  97  83 130 169 209 255    Pix  0 40
  33  47  64  79  94  81 128 167 208 255    Pix  0 41
  28  42  59  72  88  74 119 159 199 255    Pix  0 42
  27  41  57  71  87  74 119 160 199 255    Pix  0 43
  28  42  59  72  88  74 121 161 201 255    Pix  0 44
  36  50  66  81  97  82 130 168 208 255    Pix  0 45
  36  51  67  81  97  84 130 171 212 255    Pix  0 46
  34  48  64  78  94  81 127 167 207 255    Pix  0 47
  29  44  59  75  89  75 121 161 202 255    Pix  0 48
  27  40  56  71  87  74 121 160 200 255    Pix  0 49
  25  39  55  71  86  73 120 158 201 255    Pix  0 50
  36  51  66  82  97  83 131 170 212 255    Pix  0 51
  36  51  66  81  96  83 129 168 208 255    Pix  0 52
  36  49  66  80  95  82 128 166 206 255    Pix  0 53
  29  43  60  74  90  76 124 163 205 255    Pix  0 54
  29  44  61  76  92  76 124 163 205 255    Pix  0 55
  31  46  62  76  93  79 126 165 206 255    Pix  0 56
  33  47  63  78  93  79 125 165 204 255    Pix  0 57
  34  47  64  79  93  80 127 165 205 255    Pix  0 58
  27  41  59  71  88  74 120 161 202 255    Pix  0 59
  28  44  60  76  91  76 125 164 207 255    Pix  0 60
  25  40  58  70  85  73 119 158 199 255    Pix  0 61
  28  43  59  74  89  76 123 161 202 255    Pix  0 62
  29  44  59  71  87  74 119 156 198 255    Pix  0 63
  31  45  63  77  93  79 126 165 205 255    Pix  0 64
  33  48  64  80  94  81 128 167 209 255    Pix  0 65
  25  39  56  69  86  72 119 158 198 255    Pix  0 66
  24  37  54  68  85  70 117 157 198 255    Pix  0 67
  28  43  60  75  91  76 125 164 205 255    Pix  0 68
  36  51  66  81  96  83 129 168 208 255    Pix  0 69
  36  49  65  80  96  82 129 168 208 255    Pix  0 70
  35  49  65  79  94  81 126 165 206 255    Pix  0 71
  30  45  60  76  91  77 124 164 205 255    Pix  0 72
  26  40  56  71  87  73 120 159 199 255    Pix  0 73
  27  42  56  72  88  75 119 159 200 255    Pix  0 74
  30  45  62  77  92  79 127 166 208 255    Pix  0 75
  31  46  63  77  93  81 127 168 210 255    Pix  0 76
  28  44  59  75  90  76 123 163 205 255    Pix  0 77
  24  38  53  68  84  70 117 156 198 255    Pix  0 78
  19  32  46  60  73  61 103 140 177 255    Pix  0 79
  45  60  77  93 109  95 144 185 228 255    Pix  1  0
  40  56  72  90 106  91 141 184 227 255    Pix  1  1
  40  56  72  89 105  91 139 180 221 255    Pix  1  2
  40  55  71  86 102  89 136 178 218 255    Pix  1  3
  45  62  78  94 111  97 147 189 232 255    Pix  1  4
  48  63  81  96 113 100 149 191 233 255    Pix  1  5
  42  59  75  92 108  93 143 185 229 255    Pix  1  6
  36  51  69  84 101  86 135 178 220 255    Pix  1  7
  37  53  69  85 102  87 139 180 223 255    Pix  1  8
  36  52  68  85 102  87 138 179 222 255    Pix  1  9
  37  53  69  86 103  86 138 181 223 255    Pix  1 10
  34  49  66  83  99  84 134 176 219 255    Pix  1 11
  30  46  64  79  96  81 132 173 218 255    Pix  1 12
